k_value,p_value,paa_value,max_level,ncp
9,4,3,10,0.3608019613430458
9,4,4,5,0.3496344324556495
9,4,4,6,0.3532545268976238
9,4,4,7,0.3659403450568059
9,4,4,8,0.3695571882913175
9,4,4,9,0.37332044829561095
9,4,4,10,0.37179489114661757
9,4,5,5,0.3177175446701484
9,4,5,6,0.3168999423568938
9,4,5,7,0.31766722636326905
9,4,5,8,0.3163319241872872
9,4,5,9,0.32203134503904135
9,4,5,10,0.31781189696488943
9,3,3,5,0.2552203813591733
9,3,3,6,0.24531675445775303
9,3,3,7,0.28726238548054167
9,3,3,8,0.29748967815845995
9,3,3,9,0.3176258514759359
9,3,3,10,0.3146212482661474
9,3,4,5,0.30936595394417765
9,3,4,6,0.30510833713807967
9,3,4,7,0.3303661249777138
9,3,4,8,0.34612761180317164
9,3,4,9,0.34515687914948867
9,3,4,10,0.34698609275342024
9,3,5,5,0.29741004247500646
9,3,5,6,0.29949869747847857
9,3,5,7,0.29549517463530706
9,3,5,8,0.29613644573752185
9,3,5,9,0.2991829165862701
9,3,5,10,0.288526428265273
9,2,3,5,0.2242442645457266
9,2,3,6,0.2272329876714619
9,2,3,7,0.24461627693406948
9,2,3,8,0.2637645435446604
9,2,3,9,0.264541222115918
9,2,3,10,0.2713133132865938
9,2,4,5,0.2652183298036419
9,2,4,6,0.269707356064667
9,2,4,7,0.3035514762082141
9,2,4,8,0.3082873046904185
9,2,4,9,0.30493696363825284
9,2,4,10,0.311962390182194
9,2,5,5,0.2652032329585181
9,2,5,6,0.27218503430499746
9,2,5,7,0.2688171149835002
9,2,5,8,0.26619400978526775
9,2,5,9,0.2703919596829405
9,2,5,10,0.27157841456948395
10,9,3,5,0.3684350265800053
10,9,3,6,0.3680849321625723
10,9,3,7,0.4267867394095677
10,9,3,8,0.4504848923034942
10,9,3,9,0.4616564521391467
10,9,3,10,0.4685937254363253
10,9,4,5,0.4274008818381852
10,9,4,6,0.42060268337143564
10,9,4,7,0.421351652201144
10,9,4,8,0.42185936484336867
10,9,4,9,0.42141220719332734
10,9,4,10,0.4230955569112635
10,9,5,5,0.3999955484121487
10,9,5,6,0.3983825018361876
10,9,5,7,0.4147615573262256
10,9,5,8,0.4021983605211502
10,9,5,9,0.4038232336749994
10,9,5,10,0.40803001768095853
10,8,3,5,0.36415638610599355
10,8,3,6,0.35664727468357804
10,8,3,7,0.4003643463838106
10,8,3,8,0.43673590097397375
10,8,3,9,0.45542120222038934
10,8,3,10,0.4607378799306614
10,8,4,5,0.3941077949381063
10,8,4,6,0.39283337207955105
10,8,4,7,0.39608019471612416
10,8,4,8,0.39623392684476805
10,8,4,9,0.39549094991415706
10,8,4,10,0.40401812259453906
10,8,5,5,0.40280361056067043
10,8,5,6,0.39288999303072447
10,8,5,7,0.3971444796060741
10,8,5,8,0.396024727088055
10,8,5,9,0.3927003369817492
10,8,5,10,0.3964151676484806
10,7,3,5,0.3458297630469471
10,7,3,6,0.34957529842168594
10,7,3,7,0.3938241974468431
10,7,3,8,0.4198204105113852
10,7,3,9,0.4388324880308739
10,7,3,10,0.44687514873901246
10,7,4,5,0.41736972574312803
10,7,4,6,0.4135656303371296
10,7,4,7,0.41240811704126684
10,7,4,8,0.4115495071807939
10,7,4,9,0.4147686243338651
10,7,4,10,0.4135163304763747
10,7,5,5,0.37211095122955873
10,7,5,6,0.374521856256141
10,7,5,7,0.3839247555815946
10,7,5,8,0.37570470706799264
10,7,5,9,0.38554593162449463
10,7,5,10,0.3830774406891359
10,6,3,5,0.31750671545941395
10,6,3,6,0.3191812010483293
10,6,3,7,0.37311238481805054
10,6,3,8,0.38794339565019237
10,6,3,9,0.4159960672584715
10,6,3,10,0.4206444413036512
10,6,4,5,0.40080864641983194
10,6,4,6,0.4022450577995604
10,6,4,7,0.4030536807243246
10,6,4,8,0.4023922334287958
10,6,4,9,0.40863689293281225
10,6,4,10,0.40990136110361
10,6,5,5,0.37141495311355394
10,6,5,6,0.3751478831384916
10,6,5,7,0.36994640497253445
10,6,5,8,0.3724926021530953
10,6,5,9,0.36851357392693973
10,6,5,10,0.37233053055195
10,5,3,5,0.30849343462615253
10,5,3,6,0.3148427146670876
10,5,3,7,0.3477382162623192
10,5,3,8,0.37350233297148083
10,5,3,9,0.39712179186124047
10,5,3,10,0.39617770991124024
10,5,4,5,0.38733140726642534
10,5,4,6,0.3772720317919907
10,5,4,7,0.39249994229459373
10,5,4,8,0.3923534186714244
10,5,4,9,0.3936347410123052
10,5,4,10,0.38975980693267914
10,5,5,5,0.33594374769765567
10,5,5,6,0.3417634325764383
10,5,5,7,0.3391570169584099
10,5,5,8,0.3384276314387606
10,5,5,9,0.3357695602516214
10,5,5,10,0.3424926325710251
10,4,3,5,0.2859691329918257
10,4,3,6,0.28816039702328944
10,4,3,7,0.32625496126874715
10,4,3,8,0.3452607449128969
10,4,3,9,0.363063682223203
10,4,3,10,0.3669969242128548
10,4,4,5,0.35258579348134955
10,4,4,6,0.36024170169026526
10,4,4,7,0.37340995946506816
10,4,4,8,0.382615489454694
10,4,4,9,0.38277517087574964
10,4,4,10,0.38190015248589343
10,4,5,5,0.32749254360797475
10,4,5,6,0.32113184951079193
10,4,5,7,0.3252725425951322
10,4,5,8,0.3206691607589857
10,4,5,9,0.314742943169326
10,4,5,10,0.3231980588113083
10,3,3,5,0.2589078271444272
10,3,3,6,0.26023919642548426
10,3,3,7,0.2838399043667199
10,3,3,8,0.30377643215859595
10,3,3,9,0.3277107140548568
10,3,3,10,0.3233162831104932
10,3,4,5,0.30746149506408027
10,3,4,6,0.31045895872509616
10,3,4,7,0.34445288594026496
10,3,4,8,0.34924645454625086
10,3,4,9,0.3448072727203436
10,3,4,10,0.3534765947023204
10,3,5,5,0.30205414501363775
10,3,5,6,0.3064305210980032
10,3,5,7,0.2976466042346289
10,3,5,8,0.3030628958273343
10,3,5,9,0.29693632611699505
10,3,5,10,0.3107462071903662
10,2,3,5,0.2414545250083604
10,2,3,6,0.2350629788000841
10,2,3,7,0.25761665774830855
10,2,3,8,0.2537809855778525
10,2,3,9,0.27369549001087157
10,2,3,10,0.2728776756479018
10,2,4,5,0.2787241499921547
10,2,4,6,0.2850087922159547
10,2,4,7,0.3049988659605754
10,2,4,8,0.32164267066552776
10,2,4,9,0.30727123835823267
10,2,4,10,0.3144326229934304
10,2,5,5,0.27055793491349805
10,2,5,6,0.2726435194107516
10,2,5,7,0.2754232007861125
10,2,5,8,0.28381942140986804
10,2,5,9,0.27929996102071897
10,2,5,10,0.27904254425138814
11,10,3,5,0.376950070276303
11,10,3,6,0.38139677869566607
11,10,3,7,0.4458727475982301
11,10,3,8,0.46468130111820993
11,10,3,9,0.47727210833179173
11,10,3,10,0.4798431515548777
11,10,4,5,0.41209014282212114
11,10,4,6,0.40787953001053445
11,10,4,7,0.4069224055818639
11,10,4,8,0.40923879811363273
11,10,4,9,0.41244349791711393
11,10,4,10,0.40705662007431936
11,10,5,5,0.40884501430328435
11,10,5,6,0.4110252963431147
11,10,5,7,0.40670119544984745
11,10,5,8,0.4031896681457384
11,10,5,9,0.4041914313758372
11,10,5,10,0.40479929930256886
11,9,3,5,0.3729736678612558
11,9,3,6,0.37339721290726485
11,9,3,7,0.43088635924606794
11,9,3,8,0.4545941217680874
11,9,3,9,0.47453519001153993
11,9,3,10,0.47416418562897034
11,9,4,5,0.4356628234879216
11,9,4,6,0.4336494000516992
11,9,4,7,0.43352711213684525
11,9,4,8,0.43326413486249027
11,9,4,9,0.43684210467489487
11,9,4,10,0.4356620391495124
11,9,5,5,0.4174784925245644
11,9,5,6,0.4030327831190382
11,9,5,7,0.4129501335409172
11,9,5,8,0.4090861723805715
11,9,5,9,0.40963879877786136
11,9,5,10,0.40940144816127827
11,8,3,5,0.36633799060111943
11,8,3,6,0.36553968561371725
11,8,3,7,0.40852655399463733
11,8,3,8,0.4379564817210063
11,8,3,9,0.4684255214427695
11,8,3,10,0.4699616365026232
11,8,4,5,0.4007162246637559
11,8,4,6,0.40324296711989593
11,8,4,7,0.40224554892680764
11,8,4,8,0.40167780628749744
11,8,4,9,0.4026950528118677
11,8,4,10,0.4045831437890059
11,8,5,5,0.39932474510801996
11,8,5,6,0.40131755233185384
11,8,5,7,0.4006297556086511
11,8,5,8,0.4085910584558691
11,8,5,9,0.39858904905627435
11,8,5,10,0.40781146617186864
11,7,3,5,0.3400709306183506
11,7,3,6,0.3600105366613674
11,7,3,7,0.38963384747018526
11,7,3,8,0.420444965534145
11,7,3,9,0.4413832355876889
11,7,3,10,0.44057042930153634
11,7,4,5,0.42357248779191725
11,7,4,6,0.41594411672157283
11,7,4,7,0.418227691216194
11,7,4,8,0.41925306320470396
11,7,4,9,0.4180799489345632
11,7,4,10,0.41779533099401994
11,7,5,5,0.3768686566225338
11,7,5,6,0.3778137328922414
11,7,5,7,0.3741306124557645
11,7,5,8,0.3774299462015135
11,7,5,9,0.3766460926550168
11,7,5,10,0.38647553060580286
11,6,3,5,0.33047728762382583
11,6,3,6,0.33395866475835295
11,6,3,7,0.38494478312718355
11,6,3,8,0.39645977616373873
11,6,3,9,0.4318600743936906
11,6,3,10,0.42817947755652275
11,6,4,5,0.4098724597035484
11,6,4,6,0.40828985079426644
11,6,4,7,0.4115733600343489
11,6,4,8,0.40968212004632515
11,6,4,9,0.41232010222217363
11,6,4,10,0.41088098634484477
11,6,5,5,0.37492496863991936
11,6,5,6,0.37862112857380825
11,6,5,7,0.37895361418730567
11,6,5,8,0.37924727529555496
11,6,5,9,0.3797202444589168
11,6,5,10,0.37586737769848777
11,5,3,5,0.3165755303450694
11,5,3,6,0.3084069444515027
11,5,3,7,0.35780139296179714
11,5,3,8,0.3842875251936004
11,5,3,9,0.4125084434147326
11,5,3,10,0.4052792667920011
11,5,4,5,0.39501237808420486
11,5,4,6,0.38659577281999363
11,5,4,7,0.40125013486795585
11,5,4,8,0.39468885852765717
11,5,4,9,0.4018868805782084
11,5,4,10,0.3976895946095782
11,5,5,5,0.3464783839356086
11,5,5,6,0.3517918396491851
11,5,5,7,0.3443446051255105
11,5,5,8,0.34428801214916416
11,5,5,9,0.3397667113092241
11,5,5,10,0.3388764187521747
11,4,3,5,0.30313137961387726
11,4,3,6,0.30502917297963295
11,4,3,7,0.32826114647040094
11,4,3,8,0.34337553249720765
11,4,3,9,0.36866083757607243
11,4,3,10,0.3815487674873478
11,4,4,5,0.35920112911318786
11,4,4,6,0.3582146843339712
11,4,4,7,0.37951717893444886
11,4,4,8,0.3844039344891079
11,4,4,9,0.3829620387652803
11,4,4,10,0.3837888896039996
11,4,5,5,0.32909179209630823
11,4,5,6,0.32623994673668666
11,4,5,7,0.32669281798112315
11,4,5,8,0.33036771416733146
11,4,5,9,0.3298526895729321
11,4,5,10,0.3346895132998861
11,3,3,5,0.27275697079805405
11,3,3,6,0.2685457987139068
11,3,3,7,0.29598374494150903
11,3,3,8,0.31786778487665984
11,3,3,9,0.33700322688790996
11,3,3,10,0.32882181195535815
11,3,4,5,0.3132944179840895
11,3,4,6,0.3291694712961329
11,3,4,7,0.35203050015750853
11,3,4,8,0.3538277700062427
11,3,4,9,0.36146537650248467
11,3,4,10,0.35959790362603034
11,3,5,5,0.3157248340615619
11,3,5,6,0.30988114906619574
11,3,5,7,0.30629306018377417
11,3,5,8,0.31672721564850276
11,3,5,9,0.3084090908554634
11,3,5,10,0.3117801046728277
11,2,3,5,0.23675466025933178
11,2,3,6,0.2383105396136066
11,2,3,7,0.2752975189669322
11,2,3,8,0.27411601774864625
11,2,3,9,0.2806063223928754
11,2,3,10,0.2881960422188226
11,2,4,5,0.27350139096996007
11,2,4,6,0.27284776181632503
11,2,4,7,0.3197384863048214
11,2,4,8,0.3287932087539439
11,2,4,9,0.32050977535309394
11,2,4,10,0.3203910969169878
11,2,5,5,0.29080773807420796
11,2,5,6,0.28021631240723116
11,2,5,7,0.2791655666615069
11,2,5,8,0.29348577675020954
11,2,5,9,0.28098445042418757
11,2,5,10,0.29089743209118746
