k_value,p_value,paa_value,max_level,ncp
8,2,4,10,0.18380841902680395
8,2,5,5,0.11953531808725285
8,2,5,6,0.13877405425490613
8,2,5,7,0.14764191730456203
8,2,5,8,0.154870404155481
8,2,5,9,0.16686333145486146
8,2,5,10,0.13786264232823864
9,8,3,5,0.19276596773884164
9,8,3,6,0.16971781726622898
9,8,3,7,0.17669691002463747
9,8,3,8,0.20791333302648593
9,8,3,9,0.23818083620260877
9,8,3,10,0.24207956832324795
9,8,4,5,0.24795327494413688
9,8,4,6,0.22046022305791943
9,8,4,7,0.24560972373433837
9,8,4,8,0.26124305030665607
9,8,4,9,0.3094235545069747
9,8,4,10,0.3162161139654392
9,8,5,5,0.2441340844855465
9,8,5,6,0.22966551554652093
9,8,5,7,0.24720867862007492
9,8,5,8,0.24555676004189797
9,8,5,9,0.24722391373218433
9,8,5,10,0.2515494839197334
9,7,3,5,0.13804540158983872
9,7,3,6,0.15727815620966948
9,7,3,7,0.23763628691534913
9,7,3,8,0.2776811360366445
9,7,3,9,0.2435400407440971
9,7,3,10,0.2394019226903089
9,7,4,5,0.15662635261248745
9,7,4,6,0.15893039851185267
9,7,4,7,0.24013976828471947
9,7,4,8,0.25185141212497075
9,7,4,9,0.25491581430134097
9,7,4,10,0.25491581430134097
9,7,5,5,0.2217712420276764
9,7,5,6,0.1922391426078366
9,7,5,7,0.21202216947781008
9,7,5,8,0.21202216947781008
9,7,5,9,0.23047500616753872
9,7,5,10,0.23047500616753872
9,6,3,5,0.18231135342862195
9,6,3,6,0.1895967145277909
9,6,3,7,0.21201919690410043
9,6,3,8,0.20245766174610336
9,6,3,9,0.20656187370410778
9,6,3,10,0.20922214086789095
9,6,4,5,0.1675467142854605
9,6,4,6,0.2097493984012549
9,6,4,7,0.16860022648509185
9,6,4,8,0.21114164556288006
9,6,4,9,0.22397933617465896
9,6,4,10,0.2252366409099898
9,6,5,5,0.20995292741204816
9,6,5,6,0.17491418373335524
9,6,5,7,0.20330579031692367
9,6,5,8,0.20327665321887547
9,6,5,9,0.22644986029742445
9,6,5,10,0.22625000949297186
9,5,3,5,0.10593511455244403
9,5,3,6,0.1626327391317105
9,5,3,7,0.12198837877069281
9,5,3,8,0.191450625368688
9,5,3,9,0.1853769286057428
9,5,3,10,0.18147531717597876
9,5,4,5,0.17615641499860138
9,5,4,6,0.17729832798666562
9,5,4,7,0.16269662907574042
9,5,4,8,0.1966659999476126
9,5,4,9,0.20951573507566457
9,5,4,10,0.2142137913420449
9,5,5,5,0.17061907511935245
9,5,5,6,0.18109688954966535
9,5,5,7,0.21174634309231305
9,5,5,8,0.17914291159869664
9,5,5,9,0.20429872410224734
9,5,5,10,0.20521902594844516
9,4,3,5,0.1235553918800743
9,4,3,6,0.16468880402397548
9,4,3,7,0.1245285014061624
9,4,3,8,0.12208174663655887
9,4,3,9,0.15601768232599572
9,4,3,10,0.1661364341976752
9,4,4,5,0.19644594911179122
9,4,4,6,0.16253961076616652
9,4,4,7,0.1676954875903538
9,4,4,8,0.1413374829038526
9,4,4,9,0.16640791155129922
9,4,4,10,0.21205087608383813
9,4,5,5,0.2002970118584617
9,4,5,6,0.20146685975795545
9,4,5,7,0.2212333717116122
9,4,5,8,0.22342454613523058
9,4,5,9,0.15526940508936043
9,4,5,10,0.15526387884899082
9,3,3,5,0.16642170214470722
9,3,3,6,0.16950366519597868
9,3,3,7,0.16112016411539404
9,3,3,8,0.11409941490343627
9,3,3,9,0.1779260533244718
9,3,3,10,0.13314646911912253
9,3,4,5,0.17097736533141963
9,3,4,6,0.18043832881172778
9,3,4,7,0.16373336804574345
9,3,4,8,0.11805995289866715
9,3,4,9,0.16441347899065317
9,3,4,10,0.16940775374104533
9,3,5,5,0.10453224546961258
9,3,5,6,0.15785067280241258
9,3,5,7,0.11071252572902932
9,3,5,8,0.20483518248564597
9,3,5,9,0.17481696723714668
9,3,5,10,0.17469454306465984
9,2,3,5,0.13208607913347592
9,2,3,6,0.07604961878641937
9,2,3,7,0.1634562167913024
9,2,3,8,0.14569296866213774
9,2,3,9,0.1017669532716823
9,2,3,10,0.14445236347201204
9,2,4,5,0.14158168815922514
9,2,4,6,0.13007276800527087
9,2,4,7,0.1658425154151157
9,2,4,8,0.13760213577565672
9,2,4,9,0.10185501809089616
9,2,4,10,0.1494292125342006
9,2,5,5,0.11894712808203123
9,2,5,6,0.08694536125811056
9,2,5,7,0.16412436962160562
9,2,5,8,0.160028037676078
9,2,5,9,0.17318058725343627
9,2,5,10,0.16329599293799324
10,9,3,5,0.2117786174640468
10,9,3,6,0.2414647796232429
10,9,3,7,0.2727347594419196
10,9,3,8,0.24559391877361858
10,9,3,9,0.2690936414213136
10,9,3,10,0.2692264877422281
10,9,4,5,0.26211490740273985
10,9,4,6,0.25790787694282175
10,9,4,7,0.24791976933562787
10,9,4,8,0.3044467929244728
10,9,4,9,0.30527826324810486
10,9,4,10,0.304826935192272
10,9,5,5,0.23416180883873963
10,9,5,6,0.3080426332315619
10,9,5,7,0.2947038627482948
10,9,5,8,0.2947038627482948
10,9,5,9,0.2947038627482948
10,9,5,10,0.2947038627482948
10,8,3,5,0.19703994743114808
10,8,3,6,0.18515753671290794
10,8,3,7,0.24885847333649191
10,8,3,8,0.29712880679528314
10,8,3,9,0.29893699195599954
10,8,3,10,0.27206416558076313
10,8,4,5,0.18792276532852714
10,8,4,6,0.19791502797124289
10,8,4,7,0.27513220321628984
10,8,4,8,0.3152725893252329
10,8,4,9,0.31453217799218947
10,8,4,10,0.32666732268280313
10,8,5,5,0.20234679184936896
10,8,5,6,0.22774468941649925
10,8,5,7,0.2544839059072265
10,8,5,8,0.25957920651050603
10,8,5,9,0.28137579620035563
10,8,5,10,0.29609711974671954
10,7,3,5,0.18965273263856172
10,7,3,6,0.21594955065870383
10,7,3,7,0.16848202037952958
10,7,3,8,0.267366410968157
10,7,3,9,0.23911287795237693
10,7,3,10,0.2400914620554177
10,7,4,5,0.203908719056331
10,7,4,6,0.15487169045946417
10,7,4,7,0.17803144523284636
10,7,4,8,0.23127532783969057
10,7,4,9,0.23970213354542352
10,7,4,10,0.23970213354542352
10,7,5,5,0.23382923568804784
10,7,5,6,0.19366466202388402
10,7,5,7,0.21818417956771308
10,7,5,8,0.21765864631444387
10,7,5,9,0.2850120891893124
10,7,5,10,0.2850120891893124
10,6,3,5,0.1269342941879159
10,6,3,6,0.14652432284480982
10,6,3,7,0.14774313907918488
10,6,3,8,0.17047666633256994
10,6,3,9,0.2168610040705142
10,6,3,10,0.24368374997112943
10,6,4,5,0.15853877429889437
10,6,4,6,0.14220230452978966
10,6,4,7,0.17611271204000598
10,6,4,8,0.2623138411413952
10,6,4,9,0.2725195160913445
10,6,4,10,0.2725195160913445
10,6,5,5,0.18597011638307367
10,6,5,6,0.17500307328466563
10,6,5,7,0.26085288984157035
10,6,5,8,0.26089534041233575
10,6,5,9,0.23403527293882032
10,6,5,10,0.23407772350958742
10,5,3,5,0.16040561388567007
10,5,3,6,0.11688255130386734
10,5,3,7,0.20349202239468211
10,5,3,8,0.14530553720112124
10,5,3,9,0.1754789668988953
10,5,3,10,0.17557687762128676
10,5,4,5,0.13078372510077002
10,5,4,6,0.15470049609576003
10,5,4,7,0.21994692059357662
10,5,4,8,0.20723048295591198
10,5,4,9,0.21985728233298885
10,5,4,10,0.28164499676184995
10,5,5,5,0.16078476110505718
10,5,5,6,0.1813830345871651
10,5,5,7,0.20796828847554644
10,5,5,8,0.18514635586646863
